date_time,comment/reply,name,url
"Aug-10-2023, 19:39:23",When is the Right going to rise up?,Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904113028
"Aug-10-2023, 19:40:35",when their hover-rounds finish charging?,Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904113074
"Aug-10-2023, 19:41:11",We left Britain not our problem,Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904113108
"Aug-10-2023, 19:41:37",I meant the Right in Britain too,Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904113131
"Aug-10-2023, 19:43:36","Never, they're all a bunch of faggots. They know the instant they try anything they get capped like that 75 year old boomer lel",Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904113214
"Aug-10-2023, 19:44:28",like the Jan. 6 riot?,Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904113248
"Aug-10-2023, 19:46:10",lol dead Russian soldiers,Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904113318
"Aug-10-2023, 19:49:39",Most of them suck too much cop dick to rise up. They think you're equal to cops when in reality cops will pick their paycheck over civilians every chance they get.,Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904113462
"Aug-10-2023, 19:50:36",How do you know?,Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904113504
"Aug-10-2023, 19:59:01",lmao,Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904113835
"Aug-10-2023, 20:01:59","You guys are getting on board with defunding the police too now, huh?",Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904113952
"Aug-10-2023, 20:09:37",Britons are disarmed.,Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904114251
"Aug-10-2023, 20:10:50","Just look around you. We do whatever we want to their country, city, women, children and they don't do anything",Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904114296
"Aug-10-2023, 20:28:29","Never, because revolutions are no longer a feasible goal. Majority of people are too pacified with their shitty TV shows and news that they will never mobilise again like Americans in 1770 and Europe did in the 18-1900’s.
Back then the revolutionaries felt they had no choice but to act and unify against those authoritative figures. These days most people don’t care enough, and I’d say that’s by design. Pacification.",Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904114908
"Aug-10-2023, 20:38:20","Not supposed to say that part out loud, comrade.",Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904115301
"Aug-10-2023, 20:45:40",thought crime has been illegal in britain for a while there. no right to free speech. just suck the queens dick and bow to the poos,Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904115595
"Aug-10-2023, 20:46:53",">Bongland doesn't have the Right, only the Left.",Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904115647
"Aug-10-2023, 20:50:51",what did he mean by this,Anonymous,http://boards.4chan.org/b/thread/904113028/when-is-the-right-going-to-rise-up#p904115828
